76.2	  9.61059
76.3	  9.60653
76.4	  9.60247
76.5	  9.59841
76.6	  9.59435
76.7	  9.59028
76.8	  9.58622
76.9	  9.58216
77	  9.5781
77.1	  9.57404
77.2	  9.56998
77.3	  9.56592
77.4	  9.56185
77.5	  9.55779
77.6	  9.55373
77.7	  9.54967
77.8	  9.54561
77.9	  9.54155
78	  9.53748
78.1	  9.53342
78.2	  9.52936
78.3	  9.5253
78.4	  9.52124
78.5	  9.51718
78.6	  9.51312
78.7	  9.50905
78.8	  9.50499
78.9	  9.50093
79	  9.49687
79.1	  9.49281
79.2	  9.48875
79.3	  9.48469
79.4	  9.48062
79.5	  9.47656
79.6	  9.4725
79.7	  9.46844
79.8	  9.46438
79.9	  9.46032
80	  9.45626
80.1	  9.45219
80.2	  9.44813
80.3	  9.44407
80.4	  9.44001
80.5	  9.43595
80.6	  9.43189
80.7	  9.42783
80.8	  9.42376
80.9	  9.4197
81	  9.41564
81.1	  9.41158
81.2	  9.40752
81.3	  9.40346
81.4	  9.3994
81.5	  9.39533
81.6	  9.39127
81.7	  9.38721
81.8	  9.38315
81.9	  9.37909
82	  9.37503
82.1	  9.37097
82.2	  9.3669
82.3	  9.36284
82.4	  9.35878
82.5	  9.35472
82.6	  9.35066
82.7	  9.3466
82.8	  9.34253
82.9	  9.33847
83	  9.33441
83.1	  9.33035
83.2	  9.32629
83.3	  9.32223
83.4	  9.31817
83.5	  9.3141
83.6	  9.31004
83.7	  9.30598
83.8	  9.30192
83.9	  9.29786
84	  9.2938
84.1	  9.28974
84.2	  9.28567
84.3	  9.28161
84.4	  9.27755
84.5	  9.27349
84.6	  9.26943
84.7	  9.26537
84.8	  9.26131
84.9	  9.25724
85	  9.25318
85.1	  9.24912
85.2	  9.24506
85.3	  9.241
85.4	  9.23694
85.5	  9.23288
85.6	  9.22881
85.7	  9.22475
85.8	  9.22069
85.9	  9.21663
86	  9.21257
86.1	  9.20851
86.2	  9.20445
86.3	  9.20038
86.4	  9.19632
86.5	  9.19226
86.6	  9.1882
86.7	  9.18414
86.8	  9.18008
86.9	  9.17601
87	  9.17195
87.1	  9.16789
87.2	  9.16383
87.3	  9.15977
87.4	  9.15571
87.5	  9.15165
87.6	  9.14758
87.7	  9.14352
87.8	  9.13946
87.9	  9.1354
88	  9.13134
88.1	  9.12728
88.2	  9.12322
88.3	  9.11915
88.4	  9.11509
88.5	  9.11103
88.6	  9.10697
88.7	  9.10291
88.8	  9.09885
88.9	  9.09479
89	  9.09072
89.1	  9.08666
89.2	  9.0826
89.3	  9.07854
89.4	  9.07448
89.5	  9.07042
89.6	  9.06636
89.7	  9.06229
89.8	  9.05823
89.9	  9.05417
90	  9.05011
90.1	  9.04605
90.2	  9.04199
90.3	  9.03793
90.4	  9.03386
90.5	  9.0298
90.6	  9.02574
90.7	  9.02168
90.8	  9.01762
90.9	  9.01356
91	  9.0095
91.1	  9.00543
91.2	  9.00137
91.3	  8.99731
91.4	  8.99325
91.5	  8.98919
91.6	  8.98513
91.7	  8.98106
91.8	  8.977
91.9	  8.97294
92	  8.96888
92.1	  8.96482
92.2	  8.96076
92.3	  8.9567
92.4	  8.95263
92.5	  8.94857
92.6	  8.94451
92.7	  8.94045
92.8	  8.93639
92.9	  8.93233
93	  8.92827
93.1	  8.9242
93.2	  8.92014
93.3	  8.91608
93.4	  8.91202
93.5	  8.90796
93.6	  8.9039
93.7	  8.89984
93.8	  8.89577
93.9	  8.89171
94	  8.88765
94.1	  8.88359
94.2	  8.87953
94.3	  8.87547
94.4	  8.87141
94.5	  8.86734
94.6	  8.86328
94.7	  8.85922
94.8	  8.85516
94.9	  8.8511
95	  8.84704
95.1	  8.84298
95.2	  8.83891
95.3	  8.83485
95.4	  8.83079
95.5	  8.82673
95.6	  8.82267
95.7	  8.81861
95.8	  8.81454
95.9	  8.81048
96	  8.80642
96.1	  8.80236
96.2	  8.7983
96.3	  8.79424
96.4	  8.79018
96.5	  8.78611
96.6	  8.78205
